MatchKey,DateKey,TimeKey,HomeTeamKey,AwayTeamKey
3986947,1180,0,15,5
3987315,1268,0,15,5
4010564,442,2,15,5
4010564,476,2,15,5
4009520,246,7,15,5
4011633,728,8,15,5
4013464,1121,8,15,5
3987690,1350,8,15,5
4009119,154,0,16,5
4009415,218,0,16,5
4011310,654,0,16,5
4011559,714,0,16,5
4011676,736,0,16,5
4012100,826,0,16,5
4013085,1039,0,16,5
4013276,1076,0,16,5
3670345,1623,0,16,5
4008791,98,7,16,5
4009254,179,7,16,5
3986740,1132,8,16,5
4009162,160,0,19,5
4009815,310,0,19,5
4009960,339,0,19,5
4010210,383,0,19,5
4011234,635,0,19,5
4011545,712,0,19,5
4011721,745,0,19,5
4012013,807,0,19,5
4012572,930,0,19,5
3568702,2002,0,19,5
4009500,236,7,19,5
4010962,574,7,19,5
3987097,1216,8,19,5
3987815,1382,8,19,5
3988168,1463,8,19,5
3988319,1500,8,19,5
3670114,1566,8,19,5
3670605,1678,8,19,5
3564956,1739,8,19,5
3569213,1799,8,19,5
3568814,1856,8,19,5
3568233,2045,8,19,5
3567892,2123,8,19,5
3666739,2221,8,19,5
3666739,2271,8,19,5
4009065,147,0,18,5
4009209,172,0,20,5
4009552,254,0,20,5
4009743,291,7,20,5
4009449,224,0,21,5
4009784,300,0,21,5
4009890,326,0,21,5
4010257,390,0,21,5
4010722,512,0,21,5
4010897,561,0,21,5
4011146,615,0,21,5
4011426,685,0,21,5
4011821,765,0,21,5
4012143,835,0,21,5
4012769,967,0,21,5
4012961,1010,0,21,5
3987185,1238,0,21,5
3987532,1312,0,21,5
3987729,1361,0,21,5
3670065,1553,0,21,5
3670654,1691,0,21,5
3568958,1902,0,21,5
3568684,2000,0,21,5
3568217,2040,0,21,5
4010471,445,7,21,5
4012523,915,8,21,5
4013223,1065,8,21,5
3986771,1139,8,21,5
3988304,1496,8,21,5
3564823,1719,8,21,5
3568034,2168,8,21,5
3666806,2246,8,21,5
4009857,320,0,22,5
4010096,363,0,22,5
4010282,397,0,22,5
4010410,425,0,22,5
4010914,564,0,22,5
4011750,751,0,22,5
4012220,852,0,22,5
4012508,912,0,22,5
4012886,994,0,22,5
4013020,1023,0,22,5
3986855,1158,0,22,5
3987192,1242,0,22,5
3987462,1297,0,22,5
3987856,1391,0,22,5
3988039,1434,0,22,5
3670507,1656,0,22,5
3565008,1744,0,22,5
3568270,2056,0,22,5
4010655,497,8,22,5
4011522,707,8,22,5
4013295,1079,8,22,5
3962493,1476,8,22,5
3670278,1605,8,22,5
3569279,1816,8,22,5
3568798,1852,8,22,5
3568517,1947,8,22,5
3567849,2110,8,22,5
4009672,277,0,23,5
4010007,349,0,23,5
4010704,509,0,23,5
4012589,932,0,23,5
4013501,1129,0,23,5
4010587,480,3,23,5
4011856,772,3,23,5
4012237,855,3,23,5
4012700,952,3,23,5
4012926,1000,3,23,5
4010331,407,8,23,5
3988267,1485,8,23,5
3670264,1593,8,23,5
3670621,1684,8,23,5
3564856,1725,8,23,5
3569267,1814,8,23,5
3568905,1890,8,23,5
3568536,1954,8,23,5
3568193,2033,8,23,5
3567925,2134,8,23,5
3666763,2232,8,23,5
4009942,336,0,24,5
4010127,369,0,24,5
4010751,520,0,24,5
4010857,551,0,24,5
4011660,733,0,24,5
4012193,847,0,24,5
4012722,957,0,24,5
4013460,1119,0,24,5
3987018,1198,0,24,5
3987803,1378,0,24,5
4010475,447,7,24,5
4011329,657,8,24,5
4012531,919,8,24,5
4013103,1044,8,24,5
3987075,1212,8,24,5
3987372,1278,8,24,5
3988193,1468,8,24,5
3988473,1541,8,24,5
3670177,1581,8,24,5
3670387,1630,8,24,5
3564919,1746,8,24,5
3569105,1774,8,24,5
3568663,1994,8,24,5
3568247,2050,8,24,5
3568051,2173,8,24,5
3666665,2201,8,24,5
4011072,597,0,25,5
4011121,609,0,25,5
4010556,472,3,25,5
4010791,534,3,25,5
4010433,433,0,26,5
4011781,757,0,26,5
4012265,864,0,26,5
4012364,882,0,26,5
4012284,866,0,27,5
4012320,873,0,27,5
4012806,975,0,27,5
4013044,1032,0,27,5
4013245,1068,0,27,5
3986822,1149,0,27,5
3987587,1327,0,27,5
3987747,1365,0,27,5
3988145,1458,0,27,5
3988513,1551,0,27,5
3670101,1563,0,27,5
3670463,1645,0,27,5
3564889,1732,0,27,5
3569150,1786,0,27,5
3568981,1908,0,27,5
3568375,2090,0,27,5
4011899,784,3,27,5
3987150,1226,8,27,5
3568646,1989,8,27,5
4011841,769,0,28,5
4012549,924,8,28,5
4012848,986,8,28,5
4013052,1033,8,28,5
4013365,1097,8,28,5
3986756,1135,8,28,5
3987329,1270,8,28,5
3987438,1292,8,28,5
3670367,1627,8,28,5
3565019,1750,8,28,5
3568739,1829,8,28,5
3568634,1985,8,28,5
3568122,2010,8,28,5
3567873,2118,8,28,5
4012247,857,0,30,5
3564902,1754,8,30,5
3569294,1820,8,30,5
4012175,843,0,29,5
4012640,940,3,29,5
4013126,1048,3,29,5
4012661,944,0,31,5
4013065,1035,0,31,5
3987170,1231,0,31,5
3987507,1306,0,31,5
3988291,1490,0,31,5
3670591,1674,0,31,5
3569056,1764,0,31,5
3568441,1924,0,31,5
4012337,876,8,31,5
3986917,1173,8,31,5
3987682,1349,8,31,5
3988179,1465,8,31,5
3670360,1625,8,31,5
3564184,1696,8,31,5
3568720,1833,8,31,5
4012821,980,0,32,5
3568175,2028,8,32,5
4013319,1084,0,33,5
3987277,1258,0,34,5
3987367,1276,8,34,5
3670199,1586,0,35,5
3666685,2206,0,35,5
3987640,1338,8,35,5
3987937,1411,8,35,5
3987970,1420,8,35,5
3988489,1536,8,35,5
3568013,2161,8,35,5
3988217,1472,0,37,5
3988126,1454,0,36,5
3670261,1602,0,36,5
3670443,1641,0,36,5
3569236,1806,0,38,5
3568748,1838,0,38,5
3568506,1943,0,38,5
3568164,2023,0,38,5
3666885,2270,0,38,5
3568075,2179,8,38,5
3568354,2083,8,39,5
3567952,2142,8,39,5
3666766,2225,8,39,5
3568010,2160,0,40,5
3666825,2254,0,40,5
4008274,8,0,0,2
4008450,42,0,0,2
4008890,111,0,0,2
4009986,343,7,0,2
4008384,35,0,1,2
4008621,73,0,1,2
4008330,29,0,3,2
4008471,45,0,3,2
4008710,87,0,3,2
4010074,359,8,3,2
4011563,715,8,3,2
4008362,33,0,4,2
4008519,52,0,4,2
4008897,121,0,4,2
4009927,334,0,4,2
4011919,788,0,4,2
4008347,31,0,17,2
4008488,47,0,17,2
4008809,100,0,17,2
4009945,336,0,17,2
4008441,22,0,5,2
4008610,69,0,5,2
4008858,104,0,5,2
4011761,753,0,5,2
4009947,337,8,5,2
4008379,11,0,6,2
4008379,20,0,6,2
4008546,55,1,6,2
4008219,2,0,7,2
4008732,91,0,7,2
4011716,745,0,7,2
4008573,64,1,7,2
4009886,326,6,7,2
4008591,66,0,8,2
4008756,94,0,8,2
4010091,363,0,8,2
4008306,23,1,8,2
4011783,758,8,8,2
4008502,49,0,9,2
4010003,349,0,9,2
4008288,15,1,9,2
4008819,117,5,9,2
4011804,762,8,9,2
4008242,4,0,10,2
4008641,74,0,10,2
4008722,88,0,10,2
4008216,1,0,11,2
4008828,113,0,11,2
4010039,345,0,11,2
4011831,767,0,11,2
4008562,57,1,11,2
4008258,6,0,13,2
4008634,60,0,13,2
4008634,63,0,13,2
4008634,70,0,13,2
4008794,98,7,13,2
4008433,40,0,57,2
4008655,76,0,12,2
4008872,107,0,12,2
4011647,731,0,12,2
4008672,79,0,14,2
4008698,84,0,14,2
4011600,720,0,14,2
4011838,769,0,15,2
4008776,96,7,15,2
4009966,341,7,15,2
4008919,125,0,16,2
4011890,783,0,16,2
4010024,352,0,19,2
4011880,777,8,19,2
4011880,780,8,19,2
4009906,329,0,21,2
4011742,749,0,21,2
4010121,367,0,22,2
4011672,735,0,22,2
4010031,353,0,23,2
4011941,790,0,23,2
4010053,355,0,24,2
4011863,774,0,24,2
4011702,740,0,26,2
4011629,727,0,27,2
4011592,718,3,28,2
4008316,26,0,0,13
4008530,53,0,0,13
4008730,89,0,0,13
4009241,177,0,0,13
4010290,399,0,0,13
4010594,481,0,0,13
4010610,485,0,0,13
4011162,619,0,0,13
4011054,593,8,0,13
4098920,4777,10,0,13
3598404,4586,23,0,13
3848872,4645,23,0,13
4008335,30,0,1,13
4008468,45,0,1,13
4008357,32,0,2,13
4008458,43,0,2,13
4008914,123,0,2,13
4008423,39,0,3,13
4008511,50,0,3,13
4008846,102,0,3,13
4009310,197,0,3,13
4010181,380,0,3,13
4011318,655,0,3,13
4010487,449,8,3,13
4010707,510,8,3,13
4010909,563,8,3,13
3598117,4542,28,3,13
4008207,0,0,4,13
4008865,105,0,4,13
4009328,201,0,4,13
4010167,376,0,4,13
4010567,435,0,4,13
4010567,446,0,4,13
4010567,477,0,4,13
4010825,542,0,4,13
4010968,575,0,4,13
4011145,615,0,4,13
4008567,58,1,4,13
3598316,4612,23,4,13
3851173,4718,23,4,13
4098899,4806,23,4,13
4008264,7,0,17,13
4008616,71,0,17,13
4008752,93,0,17,13
4009208,172,0,17,13
4010265,391,0,17,13
4008234,3,0,5,13
4008657,76,0,5,13
4008801,99,0,5,13
4010304,402,0,5,13
4010401,423,0,5,13
4010666,500,0,5,13
4011008,583,0,5,13
4011169,621,0,5,13
4009291,193,3,5,13
4008490,47,0,6,13
4008300,16,1,6,13
4008367,34,0,7,13
4008589,66,0,7,13
4008763,95,0,7,13
4010124,369,0,7,13
4010452,440,0,7,13
4010621,490,0,7,13
4010924,567,0,7,13
4011254,641,0,7,13
3851238,4696,2,7,13
4009342,204,4,7,13
4098763,4750,23,7,13
3598325,4641,26,7,13
4008405,37,0,8,13
4008501,49,0,8,13
4009360,208,0,8,13
4010325,406,0,8,13
4010438,437,0,8,13
4008875,108,3,8,13
4010795,536,8,8,13
4010891,560,8,8,13
4011267,644,8,8,13
3598093,4536,18,8,13
3851110,4702,18,8,13
4098827,4813,18,8,13
4008320,28,0,9,13
4008638,74,0,9,13
4009189,167,0,9,13
4010766,524,0,9,13
4010980,578,0,9,13
4011126,611,0,9,13
4008781,97,7,9,13
3851131,4659,16,9,13
3598357,4619,23,9,13
4009401,189,0,10,13
4009401,214,0,10,13
4010346,410,0,10,13
4010537,462,0,10,13
4010841,546,0,10,13
4008561,57,1,10,13
4008302,17,4,10,13
4008891,120,8,10,13
3851347,4740,23,10,13
3598220,4576,24,10,13
4098877,4792,26,10,13
4008281,9,0,11,13
4008674,79,0,11,13
4008714,87,0,11,13
4010523,459,0,11,13
4010754,520,0,11,13
4010954,572,0,11,13
4011218,631,0,11,13
4009283,190,7,11,13
4010217,384,7,11,13
4008250,5,0,57,13
4008808,100,0,12,13
4009176,164,0,12,13
4010878,557,0,12,13
4011226,633,0,12,13
4008543,55,1,12,13
4098976,4771,2,12,13
3598205,4566,18,12,13
3851322,4707,18,12,13
4008745,92,0,14,13
4010808,528,0,14,13
4011081,598,0,14,13
4008579,64,1,14,13
4009257,179,7,14,13
4011193,626,7,14,13
4009222,175,0,15,13
4010360,413,0,15,13
4010424,431,0,15,13
4011114,607,0,15,13
4008834,115,4,15,13
4011297,651,0,16,13
4008691,83,2,16,13
4009270,182,7,16,13
4010153,373,0,19,13
4010946,571,7,19,13
4011186,624,7,19,13
3851069,4651,23,19,13
4098774,4757,23,19,13
3598153,4549,24,19,13
4009382,181,0,20,13
4009382,211,0,20,13
4010202,382,0,21,13
4010580,475,0,21,13
4011041,590,0,21,13
4011242,637,0,21,13
4010691,507,8,21,13
4010507,455,0,22,13
4010642,494,0,22,13
4011025,587,0,22,13
4010234,387,7,22,13
4010786,533,0,23,13
4010568,468,3,23,13
4010317,394,8,23,13
4098953,4798,10,23,13
3598287,4624,23,23,13
3851163,4713,23,23,13
4010254,390,0,24,13
4010680,504,0,24,13
4010871,555,0,24,13
4010483,427,7,24,13
4010483,441,7,24,13
4010385,419,0,25,13
4010736,516,0,25,13
4010858,551,0,25,13
4011090,601,0,25,13
4010370,415,0,26,13
3851229,4732,18,28,13
4098924,4817,23,28,13
3598121,4557,24,28,13
4098863,4824,2,31,13
3598275,4631,18,31,13
3851339,4746,18,31,13
3851286,4690,2,35,13
3598296,4605,8,35,13
3598235,4582,18,40,13
3851145,4681,24,40,13
4098945,4783,2,43,13
3851305,4725,23,43,13
3851223,4666,24,49,13
3598269,4593,25,49,13
3851100,4672,2,52,13
4098818,4805,2,52,13
3598217,4572,23,52,13
3851258,4674,2,53,13
3598302,4633,23,53,13
4098807,4829,27,53,13
4098794,4762,18,56,13
4008332,29,0,0,10
4008482,46,0,0,10
4008753,93,0,0,10
4009225,175,0,0,10
4009417,218,0,0,10
4009713,285,0,0,10
4010266,391,0,0,10
4010548,465,0,0,10
4010753,520,0,0,10
3112271,2530,0,0,10
39670,3167,6,0,10
2640918,4032,6,0,10
2864882,4148,6,0,10
3140038,4317,6,0,10
3266616,4355,6,0,10
4009041,143,7,0,10
3670426,1636,8,0,10
3569131,1780,8,0,10
3568861,1869,8,0,10
3666644,2196,8,0,10
3491923,2295,8,0,10
3183708,2438,8,0,10
2980919,2614,8,0,10
2970654,2690,8,0,10
1080604,2763,8,0,10
1000246,2838,8,0,10
982860,2900,8,0,10
7039,3063,8,0,10
24888,3116,8,0,10
54745,3313,8,0,10
978245,3540,8,0,10
1134231,3699,8,0,10
1072023,3667,16,0,10
2732149,4116,16,0,10
4098856,4816,16,0,10
79973,3351,24,0,10
3598098,4536,24,0,10
3851251,4710,24,0,10
3413842,4406,26,0,10
4008359,33,0,1,10
4008532,54,0,1,10
3568549,1958,0,1,10
3666892,2223,0,1,10
3666892,2272,0,1,10
3492054,2333,0,1,10
3177423,2415,0,1,10
2980806,2587,0,1,10
1043854,2712,0,1,10
1021997,2825,0,1,10
3112081,2478,8,1,10
2970534,2655,8,1,10
4008341,30,0,2,10
4008497,48,0,2,10
4008850,102,0,2,10
4008314,26,0,3,10
4008600,67,0,3,10
4008910,123,0,3,10
4008966,133,0,3,10
4009237,177,0,3,10
4010149,373,0,3,10
3415497,4518,2,3,10
4009636,269,3,3,10
4009758,295,7,3,10
4010429,432,8,3,10
4010820,541,8,3,10
3986989,1192,8,3,10
3987402,1284,8,3,10
3987926,1409,8,3,10
3988202,1470,8,3,10
3988402,1520,8,3,10
3670274,1605,8,3,10
3670392,1631,8,3,10
3569291,1820,8,3,10
3568796,1851,8,3,10
3598306,4635,18,3,10
4008648,75,0,4,10
4008744,92,0,4,10
4009064,147,0,4,10
4009207,172,0,4,10
4009551,254,0,4,10
4009728,288,0,4,10
4010135,370,0,4,10
4010579,475,0,4,10
4010681,504,0,4,10
3987029,1199,0,4,10
3987550,1316,0,4,10
3987732,1361,0,4,10
3988089,1446,0,4,10
3988361,1513,0,4,10
3568397,2092,0,4,10
3491949,2300,0,4,10
3184711,2445,0,4,10
3112133,2492,0,4,10
1001960,2707,0,4,10
1001390,2865,0,4,10
4008290,15,1,4,10
982284,2893,6,4,10
911034,3489,6,4,10
1134245,3704,7,4,10
2224928,3810,7,4,10
2329697,3836,7,4,10
2503750,3925,7,4,10
2653907,4049,7,4,10
2732109,4088,7,4,10
2924604,4172,7,4,10
3139976,4303,7,4,10
3237987,4349,7,4,10
3987054,1206,8,4,10
3670118,1566,8,4,10
3670519,1659,8,4,10
3569042,1761,8,4,10
3568906,1890,8,4,10
3568413,1917,8,4,10
3567869,2117,8,4,10
3666837,2219,8,4,10
3666837,2234,8,4,10
2980906,2611,8,4,10
2970484,2646,8,4,10
1253,2983,8,4,10
24713,3069,8,4,10
39682,3172,8,4,10
1056126,3619,14,4,10
54459,3227,16,4,10
79985,3359,16,4,10
978232,3538,16,4,10
3415381,4470,26,4,10
3598315,4620,26,4,10
3851299,4726,26,4,10
4098907,4801,26,4,10
4008224,2,0,17,10
4009393,212,0,17,10
4009448,224,0,17,10
4010351,411,0,17,10
4008568,58,1,17,10
4009834,314,3,17,10
4009050,144,7,17,10
4008831,114,8,17,10
4008209,0,0,5,10
4008522,52,0,5,10
4008882,109,0,5,10
4009145,158,0,5,10
4009466,231,0,5,10
4010542,448,0,5,10
4010542,452,0,5,10
4010697,508,0,5,10
3986862,1161,0,5,10
3988280,1488,0,5,10
3670382,1629,0,5,10
4009282,190,7,5,10
4009802,306,8,5,10
4010318,395,8,5,10
3987232,1240,8,5,10
3987510,1307,8,5,10
3987891,1399,8,5,10
3987984,1423,8,5,10
3670167,1578,8,5,10
3569222,1803,8,5,10
3568711,1830,8,5,10
3568574,1965,8,5,10
3568296,2063,8,5,10
3567820,2103,8,5,10
3666696,2209,8,5,10
4008249,5,0,6,10
4008457,43,0,6,10
3987138,1223,0,6,10
3987877,1396,0,6,10
3988511,1551,0,6,10
3986746,1133,8,6,10
3987381,1277,8,6,10
3988112,1451,8,6,10
4008411,38,0,7,10
4008723,89,0,7,10
4009115,154,0,7,10
4009875,324,0,7,10
4010332,408,0,7,10
4010525,461,0,7,10
4010606,485,0,7,10
3987278,1258,0,7,10
3670067,1553,0,7,10
3569152,1786,0,7,10
1057409,2877,0,7,10
991309,2924,0,7,10
24990,3140,0,7,10
4008547,56,1,7,10
3988320,1500,3,7,10
54682,3292,5,7,10
1059711,3625,6,7,10
1134365,3720,6,7,10
2329896,3887,6,7,10
2653892,4043,6,7,10
2958602,4201,6,7,10
2479885,3901,7,7,10
2732258,4140,7,7,10
3986918,1173,8,7,10
3987346,1272,8,7,10
3987940,1411,8,7,10
3988033,1433,8,7,10
3670623,1684,8,7,10
3568931,1895,8,7,10
3568500,1942,8,7,10
3568371,2088,8,7,10
3568049,2173,8,7,10
3666663,2201,8,7,10
3492014,2321,8,7,10
3183725,2442,8,7,10
3112120,2489,8,7,10
2980600,2538,8,7,10
2957740,2629,8,7,10
1062474,2792,8,7,10
2063,2993,8,7,10
1002460,3593,8,7,10
4009250,179,12,7,10
4009427,221,12,7,10
39886,3226,16,7,10
913440,3464,16,7,10
2224865,3767,16,7,10
3059297,4233,16,7,10
3299457,4379,16,7,10
3598321,4629,18,7,10
3848868,4644,23,7,10
4098804,4829,23,7,10
80071,3383,24,7,10
3415515,4526,27,7,10
4008437,22,0,8,10
4008605,69,0,8,10
4008796,99,0,8,10
4009076,149,0,8,10
4009817,311,0,8,10
4010782,533,0,8,10
3568694,2001,0,8,10
4009323,200,3,8,10
4009477,233,3,8,10
4010283,398,3,8,10
981589,2888,6,8,10
54720,3308,6,8,10
1083854,3680,6,8,10
2329681,3832,6,8,10
2732079,4076,6,8,10
4010467,445,7,8,10
2545926,3973,7,8,10
2587043,3982,7,8,10
3117062,4277,7,8,10
3986888,1166,8,8,10
3987149,1226,8,8,10
3987456,1296,8,8,10
3987653,1341,8,8,10
3988016,1429,8,8,10
3962495,1476,8,8,10
3670347,1624,8,8,10
3670439,1640,8,8,10
3569112,1776,8,8,10
3568742,1837,8,8,10
3568187,2031,8,8,10
3567929,2134,8,8,10
3666782,2226,8,8,10
3491962,2304,8,8,10
3171327,2376,8,8,10
3112057,2471,8,8,10
2980938,2620,8,8,10
2970698,2701,8,8,10
1021392,2728,8,8,10
997962,2817,8,8,10
4005,3019,8,8,10
24724,3073,8,8,10
910839,3418,8,8,10
1134422,3733,8,8,10
2224771,3781,8,8,10
79947,3346,16,8,10
2958624,4207,16,8,10
3266625,4358,16,8,10
3851136,4660,16,8,10
4098923,4818,18,8,10
39717,3181,22,8,10
3598147,4551,23,8,10
973466,3529,24,8,10
3415440,4491,27,8,10
4008270,8,0,9,10
4008584,65,0,9,10
4009085,150,0,9,10
4009294,194,0,9,10
4009535,250,0,9,10
4009789,302,0,9,10
3986914,1171,0,9,10
3987118,1220,0,9,10
3987494,1304,0,9,10
3988074,1442,0,9,10
3988479,1542,0,9,10
3670335,1620,0,9,10
3568858,1867,0,9,10
3492139,2358,0,9,10
1080893,2775,0,9,10
4008684,81,3,9,10
3568380,2081,5,9,10
4010731,515,8,9,10
3987669,1345,8,9,10
3670456,1644,8,9,10
3569237,1807,8,9,10
3568675,1998,8,9,10
3567797,2095,8,9,10
3666629,2191,8,9,10
3171346,2382,8,9,10
3112205,2513,8,9,10
997822,2810,8,9,10
995614,2928,8,9,10
3260,3009,8,9,10
3099236,4259,8,9,10
2958640,4214,16,9,10
3237859,4334,16,9,10
3598201,4567,18,9,10
3415254,4413,23,9,10
3851113,4701,23,9,10
4098787,4761,23,9,10
4008256,6,0,11,10
4008626,73,0,11,10
4009177,164,0,11,10
4009608,264,0,11,10
4009698,282,0,11,10
4010186,380,0,11,10
4010442,437,0,11,10
4010641,494,0,11,10
1000477,2821,0,11,10
4008785,97,7,11,10
4009026,140,7,11,10
2503766,3931,7,11,10
3986833,1151,8,11,10
3987037,1201,8,11,10
3987566,1319,8,11,10
3987906,1404,8,11,10
3988142,1457,8,11,10
3964202,1480,8,11,10
3569201,1797,8,11,10
3568763,1842,8,11,10
3568556,1959,8,11,10
3568357,2083,8,11,10
3567908,2128,8,11,10
3666725,2218,8,11,10
3492032,2327,8,11,10
3171520,2388,8,11,10
3112240,2524,8,11,10
2980579,2533,8,11,10
2970392,2641,8,11,10
1081870,2779,8,11,10
996231,2943,8,11,10
24773,3086,8,11,10
54517,3242,8,11,10
1049134,3608,8,11,10
1134393,3728,8,11,10
2224814,3788,8,11,10
2329802,3864,8,11,10
2441,2997,16,11,10
39811,3210,24,11,10
4008389,35,0,13,10
4008681,80,0,13,10
4008706,85,0,13,10
4010419,429,0,13,10
4010721,512,0,13,10
4009383,186,3,13,10
4010226,385,7,13,10
3598248,4599,18,13,10
3851168,4683,18,13,10
4098839,4833,18,13,10
4008394,14,0,57,10
4008472,45,0,12,10
4008904,122,0,12,10
4008992,136,0,12,10
4009363,208,0,12,10
4009589,261,0,12,10
3986814,1147,0,12,10
3987261,1254,0,12,10
3987531,1312,0,12,10
3987859,1391,0,12,10
3988056,1438,0,12,10
3988299,1492,0,12,10
3670193,1584,0,12,10
3670607,1679,0,12,10
3568995,1912,0,12,10
3568651,1990,0,12,10
3567948,2141,0,12,10
2880,3005,0,12,10
24793,3091,0,12,10
3598356,4641,2,12,10
3851160,4714,2,12,10
4098896,4780,2,12,10
3084118,4250,6,12,10
3569274,1816,8,12,10
3568309,2068,8,12,10
3666850,2261,8,12,10
3185962,2281,8,12,10
3180457,2424,8,12,10
54539,3246,8,12,10
79902,3332,8,12,10
2224859,3786,8,12,10
2329879,3891,8,12,10
2469868,3894,8,12,10
3302954,4403,8,12,10
910945,3456,16,12,10
955118,3513,16,12,10
1061091,3631,16,12,10
1134386,3725,16,12,10
39760,3192,24,12,10
3415310,4434,28,12,10
4008656,76,0,14,10
4008866,105,0,14,10
4008954,131,0,14,10
4009194,167,0,14,10
4010665,500,0,14,10
4008814,101,0,15,10
4009159,160,0,15,10
4009312,197,0,15,10
4009566,257,0,15,10
4010206,383,0,15,10
4010382,419,0,15,10
3987010,1197,0,15,10
3987767,1369,0,15,10
4009742,291,7,15,10
3987331,1270,8,15,10
4008767,95,0,16,10
4009103,152,0,16,10
4009379,181,0,16,10
4009379,211,0,16,10
3986940,1178,0,16,10
3670214,1592,0,16,10
4009497,236,7,16,10
4009009,138,0,19,10
4009665,275,0,19,10
3987243,1250,0,19,10
3987785,1373,0,19,10
3851358,4744,2,19,10
4098768,4752,2,19,10
80132,3403,5,19,10
1134565,3746,6,19,10
2732197,4099,6,19,10
2864893,4153,6,19,10
4009510,241,7,19,10
4010241,388,7,19,10
2224921,3803,7,19,10
3988105,1449,8,19,10
3988452,1537,8,19,10
3670150,1574,8,19,10
3670491,1653,8,19,10
3569012,1756,8,19,10
3568976,1907,8,19,10
3568481,1936,8,19,10
3568133,2012,8,19,10
3567856,2112,8,19,10
3666788,2240,8,19,10
3492103,2348,8,19,10
3146332,2366,8,19,10
2970744,2704,8,19,10
1077634,2756,8,19,10
1003328,2963,8,19,10
911001,3476,8,19,10
1040801,3676,8,19,10
2329836,3862,8,19,10
2648379,4036,8,19,10
986767,3553,16,19,10
2512775,3943,16,19,10
3302919,4389,16,19,10
3415474,4504,23,19,10
3598270,4593,25,19,10
4008938,128,0,18,10
4009575,259,0,20,10
4009856,320,0,20,10
4009349,204,7,20,10
4009650,271,0,21,10
4010169,376,0,21,10
4010592,481,0,21,10
3986845,1155,0,21,10
3987203,1244,0,21,10
3987442,1293,0,21,10
3987805,1378,0,21,10
3988436,1532,0,21,10
3670540,1664,0,21,10
3568469,1932,0,21,10
4009523,246,7,21,10
4010644,495,8,21,10
3670096,1562,8,21,10
3568818,1857,8,21,10
3568117,2009,8,21,10
3567996,2156,8,21,10
3666821,2253,8,21,10
3194010,2285,8,21,10
3177083,2400,8,21,10
3112222,2519,8,21,10
1000271,2836,8,21,10
4009775,299,0,22,10
4010369,415,0,22,10
4010827,543,0,22,10
3986765,1138,0,22,10
3987214,1246,0,22,10
3987606,1332,0,22,10
3987822,1383,0,22,10
3988003,1427,0,22,10
3988342,1508,0,22,10
3670561,1668,0,22,10
3568172,2026,0,22,10
3567965,2146,0,22,10
4010308,403,3,22,10
3670311,1616,8,22,10
3569082,1770,8,22,10
3568951,1901,8,22,10
3568610,1977,8,22,10
3185948,2275,8,22,10
4009680,279,0,23,10
4010807,528,0,23,10
995634,2934,0,23,10
39701,3177,5,23,10
54640,3281,5,23,10
80001,3365,6,23,10
910985,3472,6,23,10
1049117,3604,6,23,10
2668508,4061,6,23,10
2705364,4069,6,23,10
3216669,4320,6,23,10
4010249,389,7,23,10
4010396,422,8,23,10
3988249,1482,8,23,10
3670255,1601,8,23,10
3670510,1657,8,23,10
3569174,1791,8,23,10
3568784,1847,8,23,10
3568628,1983,8,23,10
3568096,2004,8,23,10
3567888,2123,8,23,10
3666803,2246,8,23,10
3194029,2290,8,23,10
3177401,2408,8,23,10
3111979,2455,8,23,10
2980866,2598,8,23,10
2970601,2674,8,23,10
1043883,2721,8,23,10
1020972,2831,8,23,10
4751,3031,8,23,10
24930,3127,8,23,10
2224757,3762,8,23,10
2329839,3858,8,23,10
2532376,3965,8,23,10
4098874,4786,10,23,10
978258,3545,16,23,10
2933507,4182,16,23,10
3117169,4287,16,23,10
3851225,4666,18,23,10
3598380,4608,23,23,10
3415352,4454,27,23,10
4010190,381,0,24,10
4010455,440,0,24,10
4010799,538,0,24,10
3670228,1588,0,24,10
3670590,1674,0,24,10
1000766,2960,0,24,10
443,2972,0,24,10
24748,3079,0,24,10
3986793,1143,8,24,10
3987095,1216,8,24,10
3987626,1337,8,24,10
3987743,1364,8,24,10
3988166,1463,8,24,10
3988303,1496,8,24,10
3569062,1766,8,24,10
3568449,1925,8,24,10
3568147,2018,8,24,10
3568014,2162,8,24,10
3666743,2227,8,24,10
3492122,2353,8,24,10
3112187,2507,8,24,10
2980678,2550,8,24,10
2970619,2680,8,24,10
1080700,2769,8,24,10
1000284,2849,8,24,10
39825,3215,24,24,10
54559,3255,24,24,10
4010625,490,0,25,10
4010516,458,3,25,10
4010505,455,0,26,10
3987840,1387,0,27,10
3988135,1456,0,27,10
3670134,1571,0,27,10
3568838,1862,0,27,10
3568433,1921,0,27,10
3568281,2059,0,27,10
2980955,2623,0,27,10
3484,3013,0,27,10
80150,3408,3,27,10
911017,3483,6,27,10
1134483,3742,6,27,10
2530806,3959,7,27,10
3986731,1131,8,27,10
3987294,1261,8,27,10
3987383,1280,8,27,10
3988492,1547,8,27,10
3670660,1692,8,27,10
3569256,1812,8,27,10
3180475,2430,8,27,10
3112005,2461,8,27,10
2970513,2650,8,27,10
1062427,2742,8,27,10
995225,2806,8,27,10
999058,2948,8,27,10
24972,3136,8,27,10
39848,3219,8,27,10
988195,3559,8,27,10
2224866,3798,8,27,10
2329728,3848,8,27,10
2933540,4190,8,27,10
54480,3234,16,27,10
1049149,3614,16,27,10
