MatchKey,GoalTimeRelative,IsHomeTeamGoal,GoalKey
1077642,67,0,23962
1077642,86,0,23963
1077633,4,1,23964
1077633,50,1,23965
1077633,33,0,23966
1077633,60,0,23967
1077637,8,0,23968
1077637,41,0,23969
1077637,52,0,23970
1077637,86,0,23971
1077634,6,0,23972
1077634,18,0,23973
1077634,28,0,23974
1077634,69,1,23975
1077634,81,1,23976
1077634,90,1,23977
1077635,52,1,23978
1077635,70,1,23979
1077636,35,0,23980
1077636,11,1,23981
1077636,34,1,23982
1077638,52,0,23983
1077638,57,1,23984
1077638,64,1,23985
1077639,11,1,23986
1077639,49,1,23987
1077639,74,1,23988
1077639,87,1,23989
1077639,5,0,23990
1077639,43,0,23991
1093517,63,1,23992
1077641,61,0,23993
1077641,70,0,23994
1077641,44,1,23995
1077641,50,1,23996
1021386,5,1,23997
1021386,30,1,23998
1021386,73,1,23999
1021386,82,1,24000
1080555,12,1,24001
1080555,74,0,24002
1080556,35,1,24003
1080556,84,0,24004
1080556,86,0,24005
1080557,47,1,24006
1080557,77,1,24007
1080557,80,1,24008
1080558,42,0,24009
1080558,52,0,24010
1080558,3,1,24011
1080558,32,1,24012
1080559,42,1,24013
1080561,9,0,24014
1080561,73,0,24015
1080561,53,1,24016
1080561,69,1,24017
1080561,76,1,24018
1080561,86,1,24019
1080562,34,0,24020
1080562,89,0,24021
1080563,41,1,24022
1080563,57,0,24023
1080600,19,0,24024
1080600,58,0,24025
1080600,70,0,24026
1080600,75,0,24027
1080601,18,1,24028
1080601,29,1,24029
1080601,60,1,24030
1080601,67,1,24031
1080601,77,1,24032
1080602,89,0,24033
1080602,21,1,24034
1080602,72,1,24035
1080602,92,1,24036
1080603,21,0,24037
1080603,52,1,24038
1080603,65,1,24039
1080604,2,0,24040
1080605,4,0,24041
1080605,10,0,24042
1080605,45,0,24043
1080606,27,1,24044
1080607,41,1,24045
1080607,72,1,24046
1080608,72,0,24047
1080608,65,1,24048
1080663,47,0,24049
1080663,49,1,24050
1080665,23,1,24051
1080665,51,1,24052
1080664,23,1,24053
1080666,59,1,24054
1080666,76,1,24055
1080667,77,1,24056
1080668,2,1,24057
1080668,5,1,24058
1080668,70,1,24059
1080668,30,0,24060
1080669,15,1,24061
1080669,62,1,24062
1080670,51,1,24063
1080670,88,1,24064
1080670,90,0,24065
1080671,42,1,24066
1080671,88,1,24067
1080699,69,1,24068
1080700,5,0,24069
1080700,14,1,24070
1080701,53,1,24071
1080701,79,1,24072
1080701,10,0,24073
1080702,11,1,24074
1080702,58,1,24075
1080705,83,0,24076
1080705,77,1,24077
1080706,3,0,24078
1080706,35,0,24079
1080706,58,0,24080
1080706,83,0,24081
1080706,8,1,24082
1080707,29,1,24083
1080707,62,1,24084
1080707,9,0,24085
1080707,11,0,24086
1080878,44,1,24087
1080878,35,0,24088
1080879,88,0,24089
1080879,41,1,24090
1080879,44,1,24091
1080879,46,1,24092
1080879,61,1,24093
1080880,65,1,24094
1080880,77,1,24095
1080880,87,1,24096
1080883,30,0,24097
1080883,87,1,24098
1080884,88,1,24099
1080884,21,0,24100
1080885,51,1,24101
1080885,53,1,24102
1080887,30,0,24103
1080887,45,0,24104
1080887,6,1,24105
1080887,81,1,24106
1080888,19,1,24107
1080889,25,0,24108
1080889,40,0,24109
1080890,23,0,24110
1080890,31,1,24111
1080891,49,1,24112
1080891,38,0,24113
1080891,45,0,24114
1080891,89,0,24115
1080892,2,1,24116
1080892,52,0,24117
1080893,75,1,24118
1080894,15,1,24119
1080894,50,1,24120
1080895,72,1,24121
1080902,57,0,24122
1080902,64,1,24123
1080902,90,1,24124
1080896,2,1,24125
1080896,42,1,24126
1080896,68,1,24127
1080896,77,1,24128
1080896,7,0,24129
1080896,26,0,24130
1080897,44,0,24131
1080897,64,0,24132
1080897,35,1,24133
1080897,46,1,24134
1080897,52,1,24135
1080898,68,1,24136
1080898,70,1,24137
1080899,52,1,24138
1080900,34,1,24139
1080901,16,1,24140
1080901,32,1,24141
1080901,60,1,24142
1080901,70,0,24143
1080903,43,1,24144
1080903,89,1,24145
1080904,35,0,24146
1080904,74,1,24147
1081867,14,1,24148
1081867,26,1,24149
1081867,29,1,24150
1081867,10,0,24151
1081867,20,0,24152
1081867,84,0,24153
1081868,5,0,24154
1081868,70,0,24155
1081868,47,1,24156
1081869,26,1,24157
1081869,14,0,24158
1081869,75,0,24159
1081870,51,1,24160
1081870,90,1,24161
1081871,47,1,24162
1081871,85,1,24163
1081871,68,0,24164
1081872,46,1,24165
1081872,14,0,24166
1081872,28,0,24167
1081872,33,0,24168
1081874,45,0,24169
1081874,77,0,24170
1081874,83,1,24171
1081875,19,0,24172
1081873,70,0,24173
1081873,74,0,24174
1081873,86,0,24175
1081873,6,1,24176
1081873,88,1,24177
1097261,40,0,24178
1097261,82,1,24179
1097262,58,0,24180
1097262,84,0,24181
1097262,60,1,24182
1097263,61,1,24183
1097263,71,1,24184
1097263,77,0,24185
1097264,19,1,24186
1097264,67,1,24187
1097264,51,0,24188
1097264,72,0,24189
1097265,44,1,24190
1097265,91,1,24191
1097267,35,0,24192
1097268,33,0,24193
1097268,68,0,24194
1097268,37,1,24195
1062488,20,0,24196
1062488,88,0,24197
1062489,8,1,24198
1062489,44,1,24199
1062489,82,1,24200
1062489,90,1,24201
1062490,36,1,24202
1062490,18,0,24203
1062490,22,0,24204
1062490,47,0,24205
1062490,73,0,24206
1062491,50,0,24207
1062491,47,1,24208
1062491,64,1,24209
1062492,22,1,24210
1062494,28,1,24211
1062494,78,0,24212
1062493,68,1,24213
1062493,72,1,24214
1062493,11,0,24215
1062477,61,0,24216
1062478,78,1,24217
1062478,85,1,24218
1062478,33,0,24219
1062478,60,0,24220
1062479,54,0,24221
1062479,75,0,24222
1062479,38,1,24223
1062479,88,1,24224
1062480,35,1,24225
1062480,90,1,24226
1062480,63,0,24227
1062480,65,0,24228
1062481,6,1,24229
1062481,50,1,24230
1062481,52,1,24231
1062481,81,0,24232
1062481,89,0,24233
1062482,72,1,24234
1062482,92,0,24235
1062483,51,1,24236
1062484,2,1,24237
1062484,18,0,24238
1062484,60,0,24239
1062485,74,0,24240
1062485,12,1,24241
1062485,33,1,24242
1062485,77,1,24243
1062459,57,1,24244
1062459,44,0,24245
1062459,90,0,24246
1062460,4,0,24247
1062460,5,0,24248
1062460,70,1,24249
1062460,77,1,24250
1062461,70,1,24251
1062462,25,0,24252
1062462,46,0,24253
1062462,52,0,24254
1062462,69,0,24255
1062462,80,0,24256
1062462,88,0,24257
1062462,14,1,24258
1062462,36,1,24259
1062462,37,1,24260
1062462,71,1,24261
1062464,70,0,24262
1062464,82,0,24263
1062464,90,0,24264
1062464,45,1,24265
1062464,49,1,24266
1062464,74,1,24267
1062465,31,1,24268
1062465,41,1,24269
1062465,44,1,24270
1062465,58,1,24271
1062465,63,1,24272
1062465,78,1,24273
1062465,89,1,24274
1062466,42,1,24275
1062466,85,1,24276
1062466,92,1,24277
1062466,16,0,24278
1062466,22,0,24279
1062463,87,0,24280
1062467,75,0,24281
1062468,15,0,24282
1062468,76,0,24283
1062468,85,0,24284
1062472,8,0,24285
1062469,4,1,24286
1062469,19,1,24287
1062469,83,0,24288
1062470,17,0,24289
1062470,61,1,24290
1062470,69,1,24291
1062471,38,1,24292
1062471,47,1,24293
1062471,51,1,24294
1062471,60,1,24295
1062471,63,1,24296
1062471,90,1,24297
1062473,19,1,24298
1062474,52,1,24299
1062475,10,1,24300
1062475,12,1,24301
1062475,34,1,24302
1062475,36,1,24303
1062476,74,1,24304
1062449,12,1,24305
1062449,30,1,24306
1062449,58,1,24307
1062450,30,0,24308
1062450,81,0,24309
1062451,36,0,24310
1062451,41,1,24311
1062452,10,1,24312
1062452,26,1,24313
1062453,19,0,24314
1062453,29,0,24315
1062453,66,0,24316
1062453,72,0,24317
1062453,75,0,24318
1062453,83,0,24319
1062453,90,0,24320
1062453,51,1,24321
1062455,66,1,24322
1062455,90,1,24323
1062455,4,0,24324
1062455,23,0,24325
1062456,9,1,24326
1062457,59,1,24327
1062457,10,0,24328
1062457,76,0,24329
1062457,83,0,24330
1062457,90,0,24331
1062383,25,1,24332
1062383,32,0,24333
1062383,35,0,24334
1062383,84,0,24335
1062384,49,0,24336
1062384,56,0,24337
1062384,43,1,24338
1062384,61,1,24339
1062384,81,1,24340
1062385,79,0,24341
1062386,26,0,24342
1062386,65,0,24343
1062386,90,0,24344
1062386,12,1,24345
1062387,20,1,24346
1062387,61,1,24347
1062387,64,1,24348
1062387,66,1,24349
1062387,70,1,24350
1062387,72,1,24351
1062388,45,1,24352
1062388,6,0,24353
1062388,23,0,24354
1062388,28,0,24355
1062388,75,0,24356
1062388,88,0,24357
1062389,17,0,24358
1062389,22,1,24359
1062390,88,1,24360
1062390,28,0,24361
991407,47,1,24362
991407,55,1,24363
991407,63,1,24364
991408,36,1,24365
991408,4,0,24366
991409,44,0,24367
991409,11,1,24368
991409,46,1,24369
991409,57,1,24370
991409,67,1,24371
991409,84,1,24372
991410,6,0,24373
991410,61,0,24374
991410,26,1,24375
991410,44,1,24376
991410,50,1,24377
991410,90,1,24378
991411,75,1,24379
991412,4,1,24380
991412,35,1,24381
991412,38,1,24382
991412,44,1,24383
991412,33,0,24384
991412,86,0,24385
991414,26,0,24386
991414,68,0,24387
991414,2,1,24388
991414,24,1,24389
991414,30,1,24390
991414,48,1,24391
991414,62,1,24392
991414,70,1,24393
991414,79,1,24394
991414,85,1,24395
995199,29,0,24396
995200,11,0,24397
995200,56,0,24398
995200,69,0,24399
995200,26,1,24400
995201,80,0,24401
995202,24,1,24402
995202,64,1,24403
995202,87,1,24404
995202,92,1,24405
995202,18,0,24406
995202,33,0,24407
995202,50,0,24408
995203,56,0,24409
995204,25,0,24410
995204,69,1,24411
995205,27,1,24412
995205,35,1,24413
995205,75,1,24414
995206,1,1,24415
995206,30,1,24416
995206,55,1,24417
995207,6,0,24418
995208,47,0,24419
995208,43,1,24420
995208,87,1,24421
995209,16,1,24422
995209,17,1,24423
995209,54,1,24424
995209,87,1,24425
995209,86,0,24426
995210,28,1,24427
995210,29,1,24428
995210,89,1,24429
995210,39,0,24430
995210,58,0,24431
995212,41,0,24432
995212,43,0,24433
995212,78,0,24434
995213,6,1,24435
995213,18,1,24436
995213,56,1,24437
995213,65,1,24438
995213,86,1,24439
995213,50,0,24440
995214,5,1,24441
995214,29,1,24442
995214,35,1,24443
995214,81,1,24444
995214,89,1,24445
995214,90,1,24446
995214,40,0,24447
995215,16,1,24448
995215,54,1,24449
995215,65,0,24450
995211,35,1,24451
995211,39,1,24452
995211,22,0,24453
995216,54,0,24454
995216,89,1,24455
995217,19,0,24456
995219,15,1,24457
995219,62,1,24458
995219,76,1,24459
995219,6,0,24460
995219,33,0,24461
995219,80,0,24462
995220,58,0,24463
995220,1,1,24464
995221,10,1,24465
995221,49,1,24466
995221,57,1,24467
995221,58,1,24468
995221,68,1,24469
995221,89,1,24470
995222,13,0,24471
995222,69,0,24472
995222,77,0,24473
995222,81,0,24474
995223,33,1,24475
995223,69,1,24476
995223,15,0,24477
995223,67,0,24478
995224,64,0,24479
995224,78,0,24480
995224,21,1,24481
995225,76,0,24482
997809,9,0,24483
997809,22,0,24484
997809,27,1,24485
997810,47,1,24486
997810,64,1,24487
997810,37,0,24488
997811,26,0,24489
997811,33,0,24490
997811,78,0,24491
997811,81,0,24492
997811,32,1,24493
997811,73,1,24494
997811,90,1,24495
997812,1,0,24496
997812,67,1,24497
997816,24,1,24498
997816,26,1,24499
997816,38,1,24500
997816,82,1,24501
997816,67,0,24502
997816,89,0,24503
997814,68,1,24504
997814,77,1,24505
997814,20,0,24506
997815,39,1,24507
997815,59,1,24508
997815,90,0,24509
997817,15,0,24510
997817,76,0,24511
997817,1,1,24512
997817,7,1,24513
997817,79,1,24514
997817,90,1,24515
997818,58,1,24516
997818,72,1,24517
997818,7,0,24518
997818,87,0,24519
997819,85,0,24520
997819,32,1,24521
997819,56,1,24522
997819,86,1,24523
997819,89,1,24524
997820,57,0,24525
997820,61,0,24526
997820,64,0,24527
997820,22,1,24528
997821,15,0,24529
997821,85,0,24530
997822,41,1,24531
997822,50,1,24532
997822,56,0,24533
997822,64,0,24534
997822,74,0,24535
997823,70,1,24536
997824,66,1,24537
997825,17,0,24538
997825,18,0,24539
997825,23,1,24540
997826,9,0,24541
997827,78,1,24542
997827,55,0,24543
997827,75,0,24544
997828,15,1,24545
997828,42,1,24546
997828,36,0,24547
997829,30,0,24548
997829,61,0,24549
997829,3,1,24550
997829,14,1,24551
997830,59,1,24552
997830,72,1,24553
997831,8,1,24554
997831,90,0,24555
997832,82,1,24556
997832,30,0,24557
997832,92,0,24558
997833,14,1,24559
997833,11,0,24560
997833,20,0,24561
997833,29,0,24562
997833,60,0,24563
997833,73,0,24564
997834,30,0,24565
997834,73,0,24566
997962,59,1,24567
997962,88,1,24568
997963,10,1,24569
997963,23,1,24570
997963,40,1,24571
997963,46,1,24572
997963,77,1,24573
997964,5,0,24574
997964,39,0,24575
997965,33,0,24576
997965,39,1,24577
997965,76,1,24578
997965,83,1,24579
997968,47,0,24580
997968,40,1,24581
997969,32,1,24582
997969,56,1,24583
1000464,15,1,24584
1000464,92,1,24585
1000464,72,0,24586
1000465,38,1,24587
1000465,44,1,24588
1000465,55,1,24589
1000465,80,1,24590
1000465,15,0,24591
1000465,58,0,24592
1000466,28,1,24593
1000466,32,1,24594
1000466,88,1,24595
1000467,2,1,24596
1000468,14,1,24597
1000468,22,0,24598
1000468,53,0,24599
1000470,13,0,24600
1000470,66,0,24601
1000470,25,1,24602
1000470,53,1,24603
1000471,48,0,24604
1000471,83,0,24605
1000472,22,0,24606
1000472,53,0,24607
1000472,90,1,24608
1000473,21,1,24609
1000473,58,1,24610
1000473,65,0,24611
1000474,89,1,24612
1000474,30,0,24613
1000474,65,0,24614
1000475,14,1,24615
1000475,86,1,24616
1000475,74,0,24617
1000476,9,1,24618
1000476,41,1,24619
1000476,48,1,24620
1000476,84,1,24621
1000476,40,0,24622
1000476,65,0,24623
1000477,9,0,24624
1000477,87,0,24625
1000477,39,1,24626
1000478,5,1,24627
1000478,12,1,24628
1000478,82,1,24629
1000479,58,0,24630
1000479,82,0,24631
1000479,48,1,24632
1000479,55,1,24633
1000479,65,1,24634
1000480,15,0,24635
1000480,10,1,24636
1000480,48,1,24637
1000480,56,1,24638
1000481,66,0,24639
1000481,90,0,24640
1000481,23,1,24641
1021920,60,1,24642
1021921,2,0,24643
1021921,12,0,24644
1021921,76,0,24645
1021922,80,1,24646
1021923,45,1,24647
1021923,60,1,24648
1021923,61,1,24649
1021923,83,0,24650
1021924,55,0,24651
1021925,23,1,24652
1021925,52,1,24653
1021925,63,1,24654
1021925,74,1,24655
1021926,85,0,24656
1021926,87,0,24657
1021926,45,1,24658
1021926,56,1,24659
1021927,20,1,24660
1021927,61,1,24661
1021927,63,1,24662
1021928,10,0,24663
1021928,61,0,24664
1021928,26,1,24665
1021928,36,1,24666
1021990,39,1,24667
1021990,63,1,24668
1021990,15,0,24669
1021991,15,1,24670
1021991,57,0,24671
1021992,32,1,24672
1021992,46,1,24673
1021992,74,1,24674
1021992,51,0,24675
1021992,65,0,24676
1021993,24,1,24677
1021993,31,0,24678
1021993,66,0,24679
1021994,19,1,24680
1021994,71,1,24681
1021994,41,0,24682
1021994,50,0,24683
1021995,91,1,24684
1021996,7,1,24685
1021996,12,1,24686
1021996,87,1,24687
1021996,85,0,24688
1021997,57,1,24689
1021997,40,0,24690
1021997,41,0,24691
1021997,48,0,24692
1021998,23,0,24693
1021998,61,1,24694
1021999,51,0,24695
1021999,62,0,24696
1022000,13,1,24697
1022000,26,1,24698
1022001,85,0,24699
1022001,62,1,24700
1022001,74,1,24701
1022002,65,1,24702
1022003,24,0,24703
1022003,15,1,24704
1022004,40,0,24705
1022004,43,0,24706
1022004,38,1,24707
1022004,67,1,24708
1022004,75,1,24709
1022005,28,1,24710
1022005,86,1,24711
1022005,82,0,24712
1022006,75,1,24713
1022006,87,1,24714
1022006,4,0,24715
1022006,41,0,24716
1022006,50,0,24717
1022006,65,0,24718
1022006,85,0,24719
1022007,5,0,24720
1022007,22,0,24721
1022007,61,0,24722
1022007,64,0,24723
1001367,27,0,24724
1001367,29,0,24725
1001367,50,1,24726
1001367,56,1,24727
1001363,18,1,24728
1001363,68,0,24729
1001364,55,1,24730
1001364,43,0,24731
1001366,7,1,24732
1001366,30,0,24733
1001366,64,0,24734
1001368,48,1,24735
1001368,60,1,24736
1001368,68,1,24737
1001368,90,1,24738
1001368,27,0,24739
1001368,77,0,24740
1001369,37,1,24741
1001369,63,1,24742
1001369,91,1,24743
1001369,13,0,24744
1001369,82,0,24745
1001369,87,0,24746
1001370,57,1,24747
1001370,17,0,24748
1001371,18,0,24749
1001371,32,0,24750
1001371,80,0,24751
1001371,53,1,24752
1020966,54,0,24753
1020966,87,0,24754
1020967,7,0,24755
1020967,32,0,24756
1020967,54,0,24757
1020967,91,0,24758
1020967,28,1,24759
1020967,75,1,24760
1020968,26,1,24761
1020968,44,1,24762
1020968,37,0,24763
1020968,80,0,24764
1020969,16,0,24765
1020969,51,0,24766
1020969,61,0,24767
1020969,46,1,24768
1020969,67,1,24769
1020970,29,1,24770
1020970,38,1,24771
1020970,68,1,24772
1020971,55,0,24773
1020971,60,0,24774
1020971,78,1,24775
1020972,40,0,24776
1020972,48,0,24777
1020972,72,0,24778
1020973,20,1,24779
1020973,27,1,24780
1020974,8,0,24781
1020974,43,0,24782
1020974,56,0,24783
1020974,57,1,24784
1020974,87,1,24785
1000482,65,1,24786
1000482,90,1,24787
1000483,84,0,24788
1000483,8,1,24789
1000483,37,1,24790
1000483,71,1,24791
1000483,75,1,24792
1000483,83,1,24793
1000484,33,0,24794
1000484,54,0,24795
1000484,41,1,24796
1000484,63,1,24797
1000484,69,1,24798
1000485,78,1,24799
1000485,90,1,24800
1000486,35,1,24801
1000486,83,1,24802
1000487,5,1,24803
1000487,22,1,24804
1000487,43,0,24805
1000487,65,0,24806
1000487,73,0,24807
1000487,90,0,24808
1000489,14,1,24809
1000489,19,1,24810
1000489,90,1,24811
1000489,1,0,24812
1000489,15,0,24813
1000489,84,0,24814
1000490,14,0,24815
1000490,22,0,24816
1000490,26,0,24817
1000490,32,0,24818
1000490,87,0,24819
1000490,6,1,24820
1000490,52,1,24821
1000264,2,0,24822
1000264,24,0,24823
1000264,28,0,24824
1000264,32,0,24825
1000264,74,1,24826
1000265,35,1,24827
1000265,61,1,24828
1000267,61,1,24829
1000267,86,1,24830
1000267,64,0,24831
1000267,72,0,24832
1000268,28,0,24833
1000268,54,0,24834
1000268,71,0,24835
1000268,72,0,24836
1000268,25,1,24837
1000268,50,1,24838
1000268,65,1,24839
1000268,88,1,24840
1000268,90,1,24841
1000269,78,1,24842
1000270,1,1,24843
1000270,7,1,24844
1000270,82,0,24845
1000271,57,0,24846
1000272,14,1,24847
1000272,42,1,24848
1000272,53,1,24849
1000272,9,0,24850
1000241,16,1,24851
1000241,57,0,24852
1000242,73,1,24853
1000242,34,0,24854
1000242,41,0,24855
1000242,65,0,24856
1000242,83,0,24857
1000242,86,0,24858
1000242,88,0,24859
1000243,84,0,24860
1000243,61,1,24861
1000243,64,1,24862
1000244,29,0,24863
1000244,55,0,24864
1000244,57,0,24865
1000244,89,0,24866
1000244,59,1,24867
1000245,24,0,24868
1000245,49,1,24869
1000245,51,1,24870
1000245,54,1,24871
1000245,66,1,24872
1000245,74,1,24873
1000245,83,1,24874
1000246,30,0,24875
1000247,6,0,24876
1000248,47,0,24877
1000248,77,0,24878
1000248,21,1,24879
1000248,80,1,24880
1000249,11,1,24881
1000249,25,1,24882
1000249,51,1,24883
1000249,57,1,24884
1000249,62,1,24885
1000249,65,1,24886
1022028,9,1,24887
1022028,42,1,24888
1022028,48,1,24889
1022028,55,1,24890
1022028,74,1,24891
1022028,40,0,24892
1022028,76,0,24893
1022029,35,0,24894
1022029,33,1,24895
1022029,56,1,24896
1022029,65,1,24897
1022030,17,0,24898
1022031,52,1,24899
1022031,18,0,24900
1022032,2,0,24901
1022032,4,1,24902
1022032,40,1,24903
1022033,22,0,24904
1022034,26,1,24905
1022034,29,1,24906
1022034,36,0,24907
1022034,37,0,24908
1022034,58,0,24909
1022034,65,0,24910
1022035,19,1,24911
1022035,40,1,24912
1022035,43,1,24913
1022035,22,0,24914
1022035,39,0,24915
1022035,57,0,24916
1022036,25,0,24917
1022036,33,0,24918
1022036,36,1,24919
1022036,88,1,24920
1022333,86,1,24921
1022334,77,1,24922
1022334,90,1,24923
1022334,69,0,24924
1022336,7,1,24925
1022336,55,0,24926
1022336,66,0,24927
1022336,69,0,24928
1022336,83,0,24929
1022337,53,0,24930
1022337,67,0,24931
1022337,87,0,24932
1022337,90,0,24933
1022338,62,1,24934
1022339,37,0,24935
1022339,11,1,24936
1022339,16,1,24937
1022339,60,1,24938
1022340,32,0,24939
1022340,64,1,24940
1022340,66,1,24941
1022341,75,1,24942
1077936,76,1,24943
1077936,59,0,24944
1077937,5,1,24945
1077937,11,1,24946
1077937,62,1,24947
1077938,45,1,24948
1077938,29,0,24949
1077938,43,0,24950
1077938,82,0,24951
1077939,84,0,24952
1077939,88,0,24953
1077939,57,1,24954
1077939,75,1,24955
1077940,18,0,24956
1077940,84,0,24957
1077941,85,0,24958
1077942,48,0,24959
1077943,15,1,24960
1077943,38,1,24961
1077943,43,1,24962
1077943,55,1,24963
1077943,53,0,24964
1077944,45,0,24965
1077944,37,1,24966
1000281,2,1,24967
1000281,32,1,24968
1000281,59,1,24969
1000281,61,1,24970
1000281,72,1,24971
1000281,75,1,24972
1000281,89,1,24973
1000281,50,0,24974
1000282,30,0,24975
1000282,70,0,24976
1000282,75,1,24977
1000283,69,1,24978
1000283,73,1,24979
1000284,52,0,24980
1000284,92,0,24981
1000284,65,1,24982
1000284,77,1,24983
1000285,89,1,24984
1000286,18,1,24985
1000286,20,1,24986
1000286,33,1,24987
1000286,46,1,24988
1000286,5,0,24989
1000286,7,0,24990
1000286,48,0,24991
1000286,83,0,24992
1000287,3,0,24993
1000287,58,0,24994
1000287,90,0,24995
1000287,33,1,24996
1000287,55,1,24997
1000287,68,1,24998
1000288,53,1,24999
1000288,31,0,25000
1000288,86,0,25001
1000289,24,1,25002
1000289,60,1,25003
1001947,4,1,25004
1001947,45,0,25005
1001947,61,0,25006
1001948,42,1,25007
1001949,6,1,25008
1001949,83,0,25009
1001950,66,1,25010
1001951,89,0,25011
1001951,2,1,25012
1001951,29,1,25013
1001951,82,1,25014
1001953,56,1,25015
1001953,85,1,25016
1001953,14,0,25017
1001953,80,0,25018
1001954,46,0,25019
1001954,65,0,25020
1001954,88,0,25021
1001954,21,1,25022
1001954,40,1,25023
1001954,58,1,25024
1001955,85,1,25025
1001372,25,0,25026
1001372,34,1,25027
1001372,37,1,25028
1001372,87,1,25029
1001373,47,0,25030
1001373,52,1,25031
1001374,37,0,25032
1001374,61,1,25033
1001375,9,1,25034
1001375,19,1,25035
1001375,41,1,25036
1001376,18,0,25037
1001376,9,1,25038
1001376,71,1,25039
1001376,74,1,25040
1001377,10,1,25041
1001377,36,1,25042
1001377,78,1,25043
1001377,59,0,25044
1001377,69,0,25045
1001377,86,0,25046
1001378,40,1,25047
1001378,20,0,25048
1001379,46,1,25049
1001379,53,1,25050
1001379,73,1,25051
1001379,82,1,25052
1001380,4,0,25053
1001380,42,0,25054
1001380,7,1,25055
1001380,45,1,25056
1001380,54,1,25057
1020986,25,1,25058
1020986,29,1,25059
1020986,70,1,25060
1020987,50,1,25061
1020987,83,1,25062
1020987,59,0,25063
1020987,74,0,25064
1020988,30,1,25065
1020988,45,1,25066
1020989,55,1,25067
1020990,28,1,25068
1020990,37,1,25069
1020990,77,1,25070
1020990,83,1,25071
1020990,35,0,25072
1020991,5,1,25073
1020991,22,1,25074
1020991,66,1,25075
1020991,80,1,25076
1020991,88,1,25077
1020992,43,0,25078
1020992,64,0,25079
1020992,59,1,25080
1020992,61,1,25081
1020994,38,1,25082
1020994,69,1,25083
1020994,71,1,25084
1020994,50,0,25085
1023712,24,0,25086
1023712,81,1,25087
1023712,85,1,25088
1023713,9,0,25089
1023713,5,1,25090
1023713,56,1,25091
1023714,7,0,25092
1023714,17,0,25093
1023714,90,0,25094
1023714,64,1,25095
1023715,56,0,25096
1023716,84,0,25097
1023716,86,0,25098
1023717,86,0,25099
1023717,70,1,25100
1023717,76,1,25101
1023717,89,1,25102
1023718,11,1,25103
1023718,61,1,25104
1023719,7,1,25105
1023719,46,1,25106
1023719,81,1,25107
1023719,50,0,25108
1023719,86,0,25109
1023721,51,0,25110
1023721,57,1,25111
1023722,29,0,25112
1023722,48,0,25113
1023722,61,0,25114
1023722,69,0,25115
1023722,83,0,25116
1023722,79,1,25117
1023723,40,1,25118
1023723,63,1,25119
1023723,50,0,25120
1023723,68,0,25121
1023723,83,0,25122
1023724,73,1,25123
1023724,3,0,25124
1023725,38,1,25125
1023725,75,1,25126
1023725,83,1,25127
1023725,85,1,25128
1023726,61,1,25129
1023726,9,0,25130
1023726,47,0,25131
1023727,12,1,25132
1023727,47,1,25133
1023727,59,1,25134
1023727,70,1,25135
1023727,45,0,25136
1023727,79,0,25137
1023728,3,1,25138
1023728,71,1,25139
1023729,15,1,25140
1023729,54,0,25141
1001385,82,0,25142
1001385,87,0,25143
1001385,8,1,25144
1001385,15,1,25145
1001385,42,1,25146
1001386,52,0,25147
1001386,69,1,25148
1001386,74,1,25149
1001386,88,1,25150
1001386,90,1,25151
1001387,85,0,25152
1001388,85,1,25153
1001388,92,1,25154
1001389,5,1,25155
1001389,64,1,25156
1001389,80,1,25157
1001389,82,1,25158
1001389,85,1,25159
1001389,92,1,25160
1001389,40,0,25161
1001389,57,0,25162
1001389,73,0,25163
1001390,57,0,25164
1001391,4,1,25165
1001391,9,1,25166
1001391,15,1,25167
1001391,55,0,25168
1001391,65,0,25169
1001391,93,0,25170
1001392,73,1,25171
1057366,40,1,25172
1057366,50,1,25173
1057371,15,0,25174
1057371,8,1,25175
1057371,41,1,25176
1057371,55,1,25177
1057371,80,1,25178
1057371,82,1,25179
1057367,65,0,25180
1057367,40,1,25181
1057367,49,1,25182
1057367,78,1,25183
1057368,37,0,25184
1057368,46,0,25185
1057368,34,1,25186
1057368,79,1,25187
1057370,91,1,25188
1057372,55,0,25189
1057372,85,0,25190
1057373,66,1,25191
1057375,10,1,25192
1057376,88,0,25193
1057376,55,1,25194
1057377,9,1,25195
1057377,45,1,25196
1057378,79,0,25197
1057378,90,0,25198
1057379,53,1,25199
1057380,2,1,25200
1057380,68,0,25201
1057381,30,0,25202
1057381,67,0,25203
1057382,57,1,25204
1057382,60,0,25205
1057383,89,0,25206
1057384,83,1,25207
1057384,23,0,25208
1057385,68,0,25209
1057385,1,1,25210
1057385,67,1,25211
1057386,12,0,25212
1057386,64,0,25213
1057386,84,0,25214
1057386,88,0,25215
1057386,23,1,25216
1057386,86,1,25217
1057387,60,0,25218
1057387,22,1,25219
1057387,25,1,25220
1057387,30,1,25221
1057387,80,1,25222
1057388,59,0,25223
1057389,10,0,25224
1057390,65,1,25225
1057392,7,0,25226
1057392,33,1,25227
1000656,11,1,25228
1000656,34,1,25229
1000656,59,1,25230
1057393,31,0,25231
1057393,59,0,25232
1057393,16,1,25233
1057393,48,1,25234
1057394,6,0,25235
1057394,77,0,25236
1057395,10,1,25237
1057395,24,1,25238
1057395,68,1,25239
1057395,21,0,25240
1057395,27,0,25241
1057395,83,0,25242
1057396,80,0,25243
1057397,2,1,25244
1057397,48,1,25245
1057397,53,1,25246
1057397,56,1,25247
1057398,52,0,25248
1057398,84,0,25249
1057398,55,1,25250
